Order_Number,State_Code,Customer_Name,Order_Date,Status,Product,Category,Brand,Cost,Sales,Quantity,Total_Cost,Total_Sales,Assigned_Supervisor
144058.0,TR,Ramkrishna Das Adhikary,2022-09-07,Order,4GB Graphic card,Graphic Card,Nvidia,12500.0,16250.0,1.0,12500.0,16250.0,Vijay Singh
144059.0,UK,Ranjeet Mandal,2022-09-07,Processing,146 GB DDR4 RAM,RAM,Hynix,3500.0,4550.0,3.0,10500.0,13650.0,Aadil Khan
144060.0,UP,Ashwini Adsare,2022-09-07,Delivered,BTX motherboard,Motherboard,Gigabyte,4500.0,5850.0,3.0,13500.0,17550.0,Advika Joshi
144061.0,WB,Rajesh Variya,2022-09-07,Shipped,141 Fans Cabinet,Cabinet,Asus,2100.0,2730.0,1.0,2100.0,2730.0,Ajay Sharma
144062.0,TN,Amit Singh,2022-09-07,Order,Wireless Keyboard,Keyboard,Dell,1150.0,1495.0,4.0,4600.0,5980.0,Roshan Kumar
144063.0,TR,Vinod Mehta,2022-09-07,Processing,USB Mouse,Mouse,Samsung,350.0,455.0,3.0,1050.0,1365.0,Aarvi Gupta
144064.0,MH,Jignesh Mhatre,2022-09-07,Delivered,"19"" LED Display",Monitor,Dell,9500.0,12350.0,1.0,9500.0,12350.0,Vijay Singh
144065.0,CH,Rahul Kashyap,2022-09-07,Shipped,140 TB HDD,HDD,Western Digital,10000.0,13000.0,1.0,10000.0,13000.0,Aadil Khan
144066.0,DH,Mohammed Abdul Kaleem,2022-09-07,Order,650 GB M.2,SSD,Samsung,6500.0,8450.0,3.0,19500.0,25350.0,Advika Joshi
144067.0,DD,Chandrakant Kasbe,2022-09-07,Processing,RYZEN 3rd gen. 3638,CPU,Intel,8500.0,11050.0,2.0,17000.0,22100.0,Ajay Sharma
144068.0,DL,Rohan Kale,2022-09-07,Delivered,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,1.0,7000.0,9100.0,Roshan Kumar
144069.0,LD,Aniruddha Kekapure,2022-09-07,Shipped,154 GB DDR4 RAM,RAM,Hynix,6550.0,8515.0,3.0,19650.0,25545.0,Aarvi Gupta
144070.0,PY,Aslam Raza,2022-09-07,Order,Standard ATX motherboard,Motherboard,Gigabyte,7650.0,9945.0,4.0,30600.0,39780.0,Vijay Singh
144071.0,AP,Roshan Zameer,2022-09-07,Processing,Compact with 1 Fan,Cabinet,Asus,1150.0,1495.0,2.0,2300.0,2990.0,Aadil Khan
144072.0,AR,Rakesh Kumar Sharma,2022-09-07,Delivered,USB Backlight Keyboard,Keyboard,Dell,850.0,1105.0,2.0,1700.0,2210.0,Advika Joshi
144073.0,AS,Shivanand Sahani,2022-09-07,Shipped,Ergonomic Mouse,Mouse,Samsung,650.0,845.0,3.0,1950.0,2535.0,Ajay Sharma
144074.0,BR,Kunal Patra,2022-09-07,Order,"15"" LCD Dsipaly",Monitor,Dell,7500.0,9750.0,4.0,30000.0,39000.0,Roshan Kumar
144075.0,CG,Bijendra,2022-09-07,Processing,140 TB HDD,HDD,Seagate,10000.0,13000.0,3.0,30000.0,39000.0,Aarvi Gupta
144076.0,GA,Kranti Bheke,2022-09-07,Delivered,139 TB SSD,SSD,Samsung,10500.0,13650.0,1.0,10500.0,13650.0,Vijay Singh
144077.0,GJ,Jagdeep,2022-09-07,Shipped,Intel i5 12th gen.,CPU,Intel,8500.0,11050.0,2.0,17000.0,22100.0,Aadil Khan
144078.0,HR,Adhir Samal,2022-09-07,Order,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,1.0,7000.0,9100.0,Advika Joshi
144079.0,HP,Dannana Jhammi,2022-09-07,Processing,142 GB DDR4 Ram,RAM,Hynix,1680.0,2184.0,4.0,6720.0,8736.0,Ajay Sharma
144080.0,JK,Vipin Kumar,2022-09-07,Delivered,Micro ATX motherboard,Motherboard,MSI,6540.0,8502.0,4.0,26160.0,34008.0,Roshan Kumar
144081.0,JH,Ranjeet Kumar,2022-09-07,Shipped,Gaming Box Cabinet,Cabinet,Asus,2680.0,3484.0,2.0,5360.0,6968.0,Aarvi Gupta
144082.0,KA,Sajal Singhal,2022-09-07,Order,"17"" LCD Display",Monitor,Samsung,8250.0,10725.0,4.0,33000.0,42900.0,Vijay Singh
144083.0,KL,Akhilesh Kumar,2022-09-07,Processing,146 GB DDR4 RAM,RAM,Samsung,2650.0,3445.0,1.0,2650.0,3445.0,Aadil Khan
144084.0,MP,Suvankar Chakraborty,2022-09-07,Delivered,"26"" LCD Display",Monitor,Acer,12550.0,16315.0,1.0,12550.0,16315.0,Advika Joshi
144085.0,MH,Suvankar Adhikary,2022-09-07,Shipped,I7 - intel 12th Generation,CPU,Intel,14500.0,18850.0,2.0,29000.0,37700.0,Ajay Sharma
144086.0,MN,Rahul Kumar Prajapati,2022-09-07,Order,USB Keyboard,Keyboard,Dell,800.0,1040.0,4.0,3200.0,4160.0,Roshan Kumar
144087.0,ML,Sagar Jeur,2022-09-07,Processing,Wireless Mouse,Mouse,Samsung,600.0,780.0,2.0,1200.0,1560.0,Aarvi Gupta
144088.0,MZ,Rhushikesh Mane,2022-09-07,Delivered,"21"" LCD Display",Monitor,Dell,10500.0,13650.0,2.0,21000.0,27300.0,Vijay Singh
144089.0,NL,Ashish Kumar,2022-09-07,Shipped,140 TB HDD,HDD,Western Digital,6500.0,8450.0,1.0,6500.0,8450.0,Aadil Khan
144090.0,OR,Javed Akhter,2022-09-07,Order,395 GB SSD,SSD,Samsung,4500.0,5850.0,3.0,13500.0,17550.0,Advika Joshi
144091.0,PB,Haridas Balraj,2022-09-07,Processing,Intel i3 11th gen.,CPU,Intel,8500.0,11050.0,2.0,17000.0,22100.0,Ajay Sharma
144092.0,RJ,Kundan Kumar,2022-09-07,Delivered,4GB Graphic card,Graphic Card,Nvidia,12500.0,16250.0,3.0,37500.0,48750.0,Roshan Kumar
144093.0,SK,Atif Siddiqui,2022-09-07,Shipped,147 GB DDR4 RAM,Computer Case,Hynix,3500.0,4550.0,3.0,10500.0,13650.0,Aarvi Gupta
144094.0,TN,Aditya Agarwal,2022-09-07,Order,BTX motherboard,Mouse,Gigabyte,4500.0,5850.0,3.0,13500.0,17550.0,Vijay Singh
144095.0,TR,Firdoush Jabee,2022-09-07,Processing,142 Fans Cabinet,Cabinet,Asus,2100.0,2730.0,2.0,4200.0,5460.0,Aadil Khan
144096.0,UK,Jay Prakash Kumar,2022-09-07,Delivered,Wireless Keyboard,Keyboard,Dell,1150.0,1495.0,2.0,2300.0,2990.0,Advika Joshi
144097.0,UP,Ashish Pandey,2022-09-07,Shipped,USB Mouse,Mouse,Samsung,350.0,455.0,2.0,700.0,910.0,Ajay Sharma
144098.0,WB,Ajay Sharma,2022-09-07,Order,"19"" LED Display",Monitor,Dell,9500.0,12350.0,4.0,38000.0,49400.0,Roshan Kumar
144099.0,TN,Moinuddin Saifi,2022-09-07,Processing,141 TB HDD,HDD,Western Digital,10000.0,13000.0,1.0,10000.0,13000.0,Aarvi Gupta
144100.0,TR,Ramkrishna Das Adhikary,2022-09-07,Delivered,651 GB M.2,SSD,Samsung,6500.0,8450.0,1.0,6500.0,8450.0,Vijay Singh
144101.0,MH,Ranjeet Mandal,2022-09-07,Shipped,RYZEN 3rd gen. 3639,CPU,Intel,8500.0,11050.0,4.0,34000.0,44200.0,Aadil Khan
144102.0,CH,Ashwini Adsare,2022-09-07,Order,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,1.0,7000.0,9100.0,Advika Joshi
144103.0,DH,Rajesh Variya,2022-09-07,Processing,155 GB DDR4 RAM,Computer Case,Hynix,6550.0,8515.0,2.0,13100.0,17030.0,Ajay Sharma
144104.0,DD,Amit Singh,2022-09-07,Delivered,Standard ATX motherboard,Mouse,Gigabyte,7650.0,9945.0,4.0,30600.0,39780.0,Roshan Kumar
144105.0,DL,Vinod Mehta,2022-09-07,Shipped,Compact with 1 Fan,Cabinet,Asus,1150.0,1495.0,3.0,3450.0,4485.0,Aarvi Gupta
144106.0,LD,Jignesh Mhatre,2022-09-07,Order,USB Backlight Keyboard,Keyboard,Dell,850.0,1105.0,1.0,850.0,1105.0,Vijay Singh
144107.0,PY,Rahul Kashyap,2022-09-07,Processing,Ergonomic Mouse,Mouse,Samsung,650.0,845.0,4.0,2600.0,3380.0,Aadil Khan
144108.0,AP,Mohammed Abdul Kaleem,2022-09-07,Delivered,"15"" LCD Dsipaly",Monitor,Dell,7500.0,9750.0,2.0,15000.0,19500.0,Advika Joshi
144109.0,AR,Chandrakant Kasbe,2022-09-07,Shipped,141 TB HDD,HDD,Seagate,10000.0,13000.0,4.0,40000.0,52000.0,Ajay Sharma
144110.0,AS,Rohan Kale,2022-09-07,Order,140 TB SSD,SSD,Samsung,10500.0,13650.0,3.0,31500.0,40950.0,Roshan Kumar
144111.0,BR,Aniruddha Kekapure,2022-09-07,Processing,Intel i5 12th gen.,CPU,Intel,8500.0,11050.0,3.0,25500.0,33150.0,Aarvi Gupta
144112.0,CG,Aslam Raza,2022-09-07,Delivered,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,2.0,14000.0,18200.0,Vijay Singh
144113.0,GA,Roshan Zameer,2022-09-07,Shipped,143 GB DDR4 Ram,Computer Case,Hynix,1680.0,2184.0,1.0,1680.0,2184.0,Aadil Khan
144114.0,GJ,Rakesh Kumar Sharma,2022-09-07,Order,Micro ATX motherboard,Mouse,MSI,6540.0,8502.0,1.0,6540.0,8502.0,Advika Joshi
144115.0,HR,Shivanand Sahani,2022-09-07,Processing,Gaming Box Cabinet,Cabinet,Asus,2680.0,3484.0,2.0,5360.0,6968.0,Ajay Sharma
144116.0,HP,Kunal Patra,2022-09-07,Delivered,"17"" LCD Display",Monitor,Samsung,8250.0,10725.0,2.0,16500.0,21450.0,Roshan Kumar
144117.0,JK,Bijendra,2022-09-07,Shipped,147 GB DDR4 RAM,RAM,Samsung,2650.0,3445.0,4.0,10600.0,13780.0,Aarvi Gupta
144118.0,JH,Kranti Bheke,2022-09-07,Order,"26"" LCD Display",Monitor,Acer,12550.0,16315.0,1.0,12550.0,16315.0,Vijay Singh
144119.0,KA,Jagdeep,2022-09-07,Processing,I7 - intel 12th Generation,CPU,Intel,14500.0,18850.0,2.0,29000.0,37700.0,Aadil Khan
144120.0,KL,Adhir Samal,2022-09-07,Delivered,USB Keyboard,Keyboard,Dell,800.0,1040.0,3.0,2400.0,3120.0,Advika Joshi
144121.0,MP,Dannana Jhammi,2022-09-07,Shipped,Wireless Mouse,Mouse,Samsung,600.0,780.0,4.0,2400.0,3120.0,Ajay Sharma
144122.0,MH,Vipin Kumar,2022-09-07,Order,"21"" LCD Display",Monitor,Dell,10500.0,13650.0,1.0,10500.0,13650.0,Roshan Kumar
144123.0,MN,Ranjeet Kumar,2022-09-07,Processing,141 TB HDD,HDD,Western Digital,6500.0,8450.0,2.0,13000.0,16900.0,Aarvi Gupta
144124.0,ML,Sajal Singhal,2022-09-07,Delivered,396 GB SSD,SSD,Samsung,4500.0,5850.0,3.0,13500.0,17550.0,Vijay Singh
144125.0,MZ,Akhilesh Kumar,2022-09-07,Shipped,Intel i3 11th gen.,CPU,Intel,8500.0,11050.0,1.0,8500.0,11050.0,Aadil Khan
144126.0,NL,Suvankar Chakraborty,2022-09-07,Order,4GB Graphic card,Graphic Card,Nvidia,12500.0,16250.0,2.0,25000.0,32500.0,Advika Joshi
144127.0,OR,Suvankar Adhikary,2022-09-07,Processing,148 GB DDR4 RAM,NIC,Hynix,3500.0,4550.0,1.0,3500.0,4550.0,Ajay Sharma
144128.0,PB,Rahul Kumar Prajapati,2022-09-07,Delivered,BTX motherboard,Printer,Gigabyte,4500.0,5850.0,4.0,18000.0,23400.0,Roshan Kumar
144129.0,RJ,Sagar Jeur,2022-09-07,Shipped,143 Fans Cabinet,Cabinet,Asus,2100.0,2730.0,4.0,8400.0,10920.0,Aarvi Gupta
144130.0,SK,Rhushikesh Mane,2022-09-08,Order,Wireless Keyboard,Keyboard,Dell,1150.0,1495.0,4.0,4600.0,5980.0,Vijay Singh
144131.0,TN,Ashish Kumar,2022-09-09,Processing,USB Mouse,Mouse,Samsung,350.0,455.0,4.0,1400.0,1820.0,Aadil Khan
144132.0,TR,Javed Akhter,2022-09-10,Delivered,"19"" LED Display",Monitor,Dell,9500.0,12350.0,4.0,38000.0,49400.0,Advika Joshi
144133.0,UK,Haridas Balraj,2022-09-10,Shipped,142 TB HDD,HDD,Western Digital,10000.0,13000.0,4.0,40000.0,52000.0,Ajay Sharma
144134.0,UP,Kundan Kumar,2022-09-10,Order,652 GB M.2,SSD,Samsung,6500.0,8450.0,2.0,13000.0,16900.0,Roshan Kumar
144135.0,WB,Atif Siddiqui,2022-09-10,Processing,RYZEN 3rd gen. 3640,CPU,Intel,8500.0,11050.0,1.0,8500.0,11050.0,Aarvi Gupta
144136.0,TN,Aditya Agarwal,2022-09-10,Delivered,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,2.0,14000.0,18200.0,Vijay Singh
144137.0,TR,Firdoush Jabee,2022-09-10,Shipped,156 GB DDR4 RAM,NIC,Hynix,6550.0,8515.0,1.0,6550.0,8515.0,Aadil Khan
144138.0,MH,Jay Prakash Kumar,2022-09-10,Order,Standard ATX motherboard,Printer,Gigabyte,7650.0,9945.0,1.0,7650.0,9945.0,Advika Joshi
144139.0,CH,Ashish Pandey,2022-09-10,Processing,Compact with 1 Fan,Cabinet,Asus,1150.0,1495.0,1.0,1150.0,1495.0,Ajay Sharma
144140.0,DH,Ajay Sharma,2022-09-10,Delivered,USB Backlight Keyboard,Keyboard,Dell,850.0,1105.0,4.0,3400.0,4420.0,Roshan Kumar
144141.0,DD,Moinuddin Saifi,2022-09-10,Shipped,Ergonomic Mouse,Mouse,Samsung,650.0,845.0,4.0,2600.0,3380.0,Aarvi Gupta
144142.0,DL,Ramkrishna Das Adhikary,2022-09-10,Order,"15"" LCD Dsipaly",Monitor,Dell,7500.0,9750.0,3.0,22500.0,29250.0,Vijay Singh
144143.0,LD,Ranjeet Mandal,2022-09-10,Processing,142 TB HDD,HDD,Seagate,10000.0,13000.0,4.0,40000.0,52000.0,Aadil Khan
144144.0,PY,Ashwini Adsare,2022-09-10,Delivered,141 TB SSD,SSD,Samsung,10500.0,13650.0,4.0,42000.0,54600.0,Advika Joshi
144145.0,AP,Rajesh Variya,2022-09-10,Shipped,Intel i5 12th gen.,CPU,Intel,8500.0,11050.0,2.0,17000.0,22100.0,Ajay Sharma
144146.0,AR,Amit Singh,2022-09-10,Order,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,4.0,28000.0,36400.0,Roshan Kumar
144147.0,AS,Vinod Mehta,2022-09-10,Processing,144 GB DDR4 Ram,NIC,Hynix,1680.0,2184.0,2.0,3360.0,4368.0,Aarvi Gupta
144148.0,BR,Jignesh Mhatre,2022-09-10,Delivered,Micro ATX motherboard,Printer,MSI,6540.0,8502.0,3.0,19620.0,25506.0,Vijay Singh
144149.0,CG,Rahul Kashyap,2022-09-10,Shipped,Gaming Box Cabinet,Cabinet,Asus,2680.0,3484.0,3.0,8040.0,10452.0,Aadil Khan
144150.0,GA,Mohammed Abdul Kaleem,2022-09-10,Order,"17"" LCD Display",Monitor,Samsung,8250.0,10725.0,1.0,8250.0,10725.0,Advika Joshi
144151.0,GJ,Chandrakant Kasbe,2022-09-10,Processing,148 GB DDR4 RAM,RAM,Samsung,2650.0,3445.0,2.0,5300.0,6890.0,Ajay Sharma
144152.0,HR,Rohan Kale,2022-09-10,Delivered,"26"" LCD Display",Monitor,Acer,12550.0,16315.0,1.0,12550.0,16315.0,Roshan Kumar
144153.0,HP,Aniruddha Kekapure,2022-09-10,Shipped,I7 - intel 12th Generation,CPU,Intel,14500.0,18850.0,1.0,14500.0,18850.0,Aarvi Gupta
144154.0,JK,Aslam Raza,2022-09-10,Order,USB Keyboard,Keyboard,Dell,800.0,1040.0,1.0,800.0,1040.0,Vijay Singh
144155.0,JH,Roshan Zameer,2022-09-10,Processing,Wireless Mouse,Mouse,Samsung,600.0,780.0,3.0,1800.0,2340.0,Aadil Khan
144156.0,KA,Rakesh Kumar Sharma,2022-09-10,Delivered,"21"" LCD Display",Monitor,Dell,10500.0,13650.0,3.0,31500.0,40950.0,Advika Joshi
144157.0,KL,Shivanand Sahani,2022-09-10,Shipped,142 TB HDD,HDD,Western Digital,6500.0,8450.0,2.0,13000.0,16900.0,Ajay Sharma
144158.0,MP,Kunal Patra,2022-09-10,Order,397 GB SSD,SSD,Samsung,4500.0,5850.0,3.0,13500.0,17550.0,Roshan Kumar
144159.0,MH,Bijendra,2022-09-10,Processing,Intel i3 11th gen.,CPU,Intel,8500.0,11050.0,4.0,34000.0,44200.0,Aarvi Gupta
144160.0,MN,Kranti Bheke,2022-09-10,Delivered,4GB Graphic card,Graphic Card,Nvidia,12500.0,16250.0,4.0,50000.0,65000.0,Vijay Singh
144161.0,ML,Jagdeep,2022-09-10,Shipped,149 GB DDR4 RAM,RAM,Hynix,3500.0,4550.0,2.0,7000.0,9100.0,Aadil Khan
144162.0,MZ,Adhir Samal,2022-09-10,Order,BTX motherboard,Motherboard,Gigabyte,4500.0,5850.0,2.0,9000.0,11700.0,Advika Joshi
144163.0,NL,Dannana Jhammi,2022-09-10,Processing,144 Fans Cabinet,Cabinet,Asus,2100.0,2730.0,2.0,4200.0,5460.0,Ajay Sharma
144164.0,OR,Vipin Kumar,2022-09-10,Delivered,Wireless Keyboard,Keyboard,Dell,1150.0,1495.0,1.0,1150.0,1495.0,Roshan Kumar
144165.0,PB,Ranjeet Kumar,2022-09-10,Shipped,USB Mouse,Mouse,Samsung,350.0,455.0,2.0,700.0,910.0,Aarvi Gupta
144166.0,RJ,Sajal Singhal,2022-09-10,Order,"19"" LED Display",Monitor,Dell,9500.0,12350.0,3.0,28500.0,37050.0,Vijay Singh
144167.0,SK,Akhilesh Kumar,2022-09-10,Processing,143 TB HDD,HDD,Western Digital,10000.0,13000.0,3.0,30000.0,39000.0,Aadil Khan
144168.0,TN,Suvankar Chakraborty,2022-09-10,Delivered,653 GB M.2,SSD,Samsung,6500.0,8450.0,2.0,13000.0,16900.0,Advika Joshi
144169.0,TR,Suvankar Adhikary,2022-09-10,Shipped,RYZEN 3rd gen. 3641,CPU,Intel,8500.0,11050.0,3.0,25500.0,33150.0,Ajay Sharma
144170.0,UK,Rahul Kumar Prajapati,2022-09-10,Order,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,3.0,21000.0,27300.0,Roshan Kumar
144171.0,UP,Sagar Jeur,2022-09-10,Processing,157 GB DDR4 RAM,RAM,Hynix,6550.0,8515.0,1.0,6550.0,8515.0,Aarvi Gupta
144172.0,WB,Rhushikesh Mane,2022-09-11,Delivered,Standard ATX motherboard,Motherboard,Gigabyte,7650.0,9945.0,4.0,30600.0,39780.0,Vijay Singh
144173.0,TN,Ashish Kumar,2022-09-12,Shipped,Compact with 1 Fan,Cabinet,Asus,1150.0,1495.0,1.0,1150.0,1495.0,Aadil Khan
144174.0,TR,Javed Akhter,2022-09-13,Order,USB Backlight Keyboard,Keyboard,Dell,850.0,1105.0,3.0,2550.0,3315.0,Advika Joshi
144175.0,MH,Haridas Balraj,2022-09-14,Processing,Ergonomic Mouse,Mouse,Samsung,650.0,845.0,1.0,650.0,845.0,Ajay Sharma
144176.0,CH,Kundan Kumar,2022-09-15,Delivered,"15"" LCD Dsipaly",Monitor,Dell,7500.0,9750.0,4.0,30000.0,39000.0,Roshan Kumar
144177.0,DH,Atif Siddiqui,2022-09-16,Shipped,143 TB HDD,HDD,Seagate,10000.0,13000.0,1.0,10000.0,13000.0,Aarvi Gupta
144178.0,DD,Aditya Agarwal,2022-09-17,Order,142 TB SSD,SSD,Samsung,10500.0,13650.0,4.0,42000.0,54600.0,Vijay Singh
144179.0,DL,Firdoush Jabee,2022-09-18,Processing,Intel i5 12th gen.,CPU,Intel,8500.0,11050.0,3.0,25500.0,33150.0,Aadil Khan
144180.0,LD,Jay Prakash Kumar,2022-09-19,Delivered,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,2.0,14000.0,18200.0,Advika Joshi
144181.0,PY,Ashish Pandey,2022-09-20,Shipped,145 GB DDR4 Ram,RAM,Hynix,1680.0,2184.0,4.0,6720.0,8736.0,Ajay Sharma
144182.0,AP,Ajay Sharma,2022-09-21,Order,Micro ATX motherboard,Motherboard,MSI,6540.0,8502.0,1.0,6540.0,8502.0,Roshan Kumar
144183.0,AR,Moinuddin Saifi,2022-09-22,Processing,Gaming Box Cabinet,Cabinet,Asus,2680.0,3484.0,2.0,5360.0,6968.0,Aarvi Gupta
144184.0,AS,Ramkrishna Das Adhikary,2022-09-23,Delivered,"17"" LCD Display",Monitor,Samsung,8250.0,10725.0,4.0,33000.0,42900.0,Vijay Singh
144185.0,BR,Ranjeet Mandal,2022-09-24,Shipped,149 GB DDR4 RAM,RAM,Samsung,2650.0,3445.0,1.0,2650.0,3445.0,Aadil Khan
144186.0,CG,Ashwini Adsare,2022-09-25,Order,"26"" LCD Display",Monitor,Acer,12550.0,16315.0,4.0,50200.0,65260.0,Advika Joshi
144187.0,GA,Rajesh Variya,2022-09-26,Processing,I7 - intel 12th Generation,CPU,Intel,14500.0,18850.0,2.0,29000.0,37700.0,Ajay Sharma
144188.0,GJ,Amit Singh,2022-09-27,Delivered,USB Keyboard,Keyboard,Dell,800.0,1040.0,2.0,1600.0,2080.0,Roshan Kumar
144189.0,HR,Vinod Mehta,2022-09-28,Shipped,Wireless Mouse,Mouse,Samsung,600.0,780.0,3.0,1800.0,2340.0,Aarvi Gupta
144190.0,HP,Jignesh Mhatre,2022-09-29,Order,"21"" LCD Display",Monitor,Dell,10500.0,13650.0,4.0,42000.0,54600.0,Vijay Singh
144191.0,JK,Rahul Kashyap,2022-09-30,Processing,143 TB HDD,HDD,Western Digital,6500.0,8450.0,2.0,13000.0,16900.0,Aadil Khan
144192.0,JH,Mohammed Abdul Kaleem,2022-10-01,Delivered,398 GB SSD,SSD,Samsung,4500.0,5850.0,2.0,9000.0,11700.0,Advika Joshi
144193.0,KA,Chandrakant Kasbe,2022-10-02,Shipped,Intel i3 11th gen.,CPU,Intel,8500.0,11050.0,1.0,8500.0,11050.0,Ajay Sharma
144194.0,KL,Rohan Kale,2022-10-03,Order,4GB Graphic card,Graphic Card,Nvidia,12500.0,16250.0,4.0,50000.0,65000.0,Roshan Kumar
144195.0,MP,Aniruddha Kekapure,2022-10-04,Processing,150 GB DDR4 RAM,Computer Case,Hynix,3500.0,4550.0,4.0,14000.0,18200.0,Aarvi Gupta
144196.0,MH,Aslam Raza,2022-10-05,Delivered,BTX motherboard,Mouse,Gigabyte,4500.0,5850.0,3.0,13500.0,17550.0,Vijay Singh
144197.0,MN,Roshan Zameer,2022-10-06,Shipped,145 Fans Cabinet,Cabinet,Asus,2100.0,2730.0,4.0,8400.0,10920.0,Aadil Khan
144198.0,ML,Rakesh Kumar Sharma,2022-10-07,Order,Wireless Keyboard,Keyboard,Dell,1150.0,1495.0,2.0,2300.0,2990.0,Advika Joshi
144199.0,MZ,Shivanand Sahani,2022-10-08,Processing,USB Mouse,Mouse,Samsung,350.0,455.0,4.0,1400.0,1820.0,Ajay Sharma
144200.0,NL,Kunal Patra,2022-10-09,Delivered,"19"" LED Display",Monitor,Dell,9500.0,12350.0,2.0,19000.0,24700.0,Roshan Kumar
144201.0,OR,Bijendra,2022-10-10,Shipped,144 TB HDD,HDD,Western Digital,10000.0,13000.0,1.0,10000.0,13000.0,Aarvi Gupta
144202.0,PB,Kranti Bheke,2022-10-11,Order,654 GB M.2,SSD,Samsung,6500.0,8450.0,1.0,6500.0,8450.0,Vijay Singh
144203.0,RJ,Jagdeep,2022-10-12,Processing,RYZEN 3rd gen. 3642,CPU,Intel,8500.0,11050.0,1.0,8500.0,11050.0,Aadil Khan
144204.0,SK,Adhir Samal,2022-10-13,Delivered,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,3.0,21000.0,27300.0,Advika Joshi
144205.0,TN,Dannana Jhammi,2022-10-14,Shipped,158 GB DDR4 RAM,Computer Case,Hynix,6550.0,8515.0,1.0,6550.0,8515.0,Ajay Sharma
144206.0,TR,Vipin Kumar,2022-10-15,Order,Standard ATX motherboard,Mouse,Gigabyte,7650.0,9945.0,1.0,7650.0,9945.0,Roshan Kumar
144207.0,UK,Ranjeet Kumar,2022-10-16,Processing,Compact with 1 Fan,Cabinet,Asus,1150.0,1495.0,2.0,2300.0,2990.0,Aarvi Gupta
144208.0,UP,Sajal Singhal,2022-10-17,Delivered,USB Backlight Keyboard,Keyboard,Dell,850.0,1105.0,1.0,850.0,1105.0,Vijay Singh
144209.0,WB,Akhilesh Kumar,2022-10-18,Shipped,Ergonomic Mouse,Mouse,Samsung,650.0,845.0,3.0,1950.0,2535.0,Aadil Khan
144210.0,TN,Suvankar Chakraborty,2022-10-19,Order,"15"" LCD Dsipaly",Monitor,Dell,7500.0,9750.0,4.0,30000.0,39000.0,Advika Joshi
144211.0,TR,Suvankar Adhikary,2022-10-20,Processing,144 TB HDD,HDD,Seagate,10000.0,13000.0,4.0,40000.0,52000.0,Ajay Sharma
144212.0,MH,Rahul Kumar Prajapati,2022-10-21,Delivered,143 TB SSD,SSD,Samsung,10500.0,13650.0,4.0,42000.0,54600.0,Roshan Kumar
144213.0,CH,Sagar Jeur,2022-10-22,Shipped,Intel i5 12th gen.,CPU,Intel,8500.0,11050.0,2.0,17000.0,22100.0,Aarvi Gupta
144214.0,DH,Rhushikesh Mane,2022-10-23,Order,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,3.0,21000.0,27300.0,Vijay Singh
144215.0,DD,Ashish Kumar,2022-10-24,Processing,146 GB DDR4 Ram,Computer Case,Hynix,1680.0,2184.0,3.0,5040.0,6552.0,Aadil Khan
144216.0,DL,Javed Akhter,2022-10-25,Delivered,Micro ATX motherboard,Mouse,MSI,6540.0,8502.0,3.0,19620.0,25506.0,Advika Joshi
144217.0,LD,Haridas Balraj,2022-10-25,Shipped,Gaming Box Cabinet,Cabinet,Asus,2680.0,3484.0,3.0,8040.0,10452.0,Ajay Sharma
144218.0,PY,Kundan Kumar,2022-10-25,Order,"17"" LCD Display",Monitor,Samsung,8250.0,10725.0,2.0,16500.0,21450.0,Roshan Kumar
144219.0,AP,Atif Siddiqui,2022-10-25,Processing,150 GB DDR4 RAM,RAM,Samsung,2650.0,3445.0,2.0,5300.0,6890.0,Aarvi Gupta
144220.0,AR,Aditya Agarwal,2022-10-25,Delivered,"26"" LCD Display",Monitor,Acer,12550.0,16315.0,4.0,50200.0,65260.0,Vijay Singh
144221.0,AS,Firdoush Jabee,2022-10-25,Shipped,I7 - intel 12th Generation,CPU,Intel,14500.0,18850.0,1.0,14500.0,18850.0,Aadil Khan
144222.0,BR,Jay Prakash Kumar,2022-10-25,Order,USB Keyboard,Keyboard,Dell,800.0,1040.0,3.0,2400.0,3120.0,Advika Joshi
144223.0,CG,Ashish Pandey,2022-10-25,Processing,Wireless Mouse,Mouse,Samsung,600.0,780.0,4.0,2400.0,3120.0,Ajay Sharma
144224.0,GA,Ajay Sharma,2022-10-26,Delivered,"21"" LCD Display",Monitor,Dell,10500.0,13650.0,1.0,10500.0,13650.0,Roshan Kumar
144225.0,GJ,Moinuddin Saifi,2022-10-27,Shipped,144 TB HDD,HDD,Western Digital,6500.0,8450.0,2.0,13000.0,16900.0,Aarvi Gupta
144226.0,HR,Ramkrishna Das Adhikary,2022-10-28,Order,399 GB SSD,SSD,Samsung,4500.0,5850.0,3.0,13500.0,17550.0,Vijay Singh
